scenario,replication,entity_id,group,severity,severity_category,status,event,event_time,time_to_first_service,received_service,time_to_stage2,reached_stage2,x,y
A-S08,13,10,A,0.494,P3,ACTIVE,0,266,44,1,42,1,30.38,34
A-S08,13,11,B,0.606,P2,TERMINATED,1,220,33,1,277,1,2.55,21.18
A-S08,13,12,A,0.796,P1,ACTIVE,0,33,83,1,229,0,37.36,10.18
A-S08,13,13,B,0.939,P1,ACTIVE,0,225,19,1,341,1,40.17,17.79
A-S08,13,14,C,0.785,P1,ACTIVE,0,334,109,1,184,1,7.53,41.05
A-S08,13,15,C,0.839,P1,TERMINATED,1,488,118,1,84,1,20.66,48.43
A-S08,13,16,A,0.216,P4,ACTIVE,0,147,31,1,128,1,12.98,31.77
A-S08,13,17,C,0.343,P3,ACTIVE,0,15,75,1,91,1,25.53,34.04
A-S08,13,18,A,0.886,P1,ACTIVE,0,401,50,1,80,1,48.39,13.64
A-S08,13,19,C,0.411,P3,ACTIVE,0,86,6,1,34,1,36.46,9.58
A-S08,13,20,B,0.472,P3,TERMINATED,1,719,52,1,66,0,11.95,49.41
A-S08,13,21,C,0.846,P1,TERMINATED,1,15,13,1,199,1,34.74,6.64
A-S08,13,22,A,0.646,P2,ACTIVE,0,44,28,1,102,1,31.32,12.9
A-S08,13,23,C,0.554,P2,TERMINATED,1,101,48,1,82,0,31.79,24.67
A-S08,13,24,A,0.159,P4,TERMINATED,1,119,114,1,281,0,19.84,30.35
A-S08,13,25,B,0.266,P3,ACTIVE,0,28,12,0,281,1,31.67,40.89
A-S08,13,26,A,0.605,P2,ACTIVE,0,3,33,1,572,1,48.39,6.6
A-S08,13,27,C,0.263,P3,ACTIVE,0,89,55,1,462,1,11.06,17.06
A-S08,13,28,A,0.929,P1,ACTIVE,0,113,4,1,125,1,0.16,28.89
A-S08,13,29,B,0.756,P1,ACTIVE,0,518,1,1,622,1,18.77,19.63
A-S08,13,30,A,0.906,P1,ACTIVE,0,93,125,1,482,1,31.42,18.25
A-S08,13,31,B,0.243,P4,TERMINATED,1,208,35,1,194,1,48.16,0.81
A-S08,13,32,B,0.784,P1,ACTIVE,0,129,42,1,220,1,35.37,46.16
A-S08,13,33,C,0.812,P1,TERMINATED,1,282,14,1,182,0,48.51,30.86
A-S08,13,34,A,0.408,P3,ACTIVE,0,500,158,1,162,1,5.94,31.51
A-S08,13,35,B,0.121,P4,ACTIVE,0,343,136,1,165,1,6.37,44.1
A-S08,13,36,A,0.895,P1,TERMINATED,1,446,134,1,63,1,28.97,34.91
A-S08,13,37,C,0.309,P3,TERMINATED,1,219,8,1,168,1,14.05,23.76
A-S08,13,38,A,0.496,P3,ACTIVE,0,87,65,1,40,0,41.25,33.49
A-S08,13,39,B,0.914,P1,ACTIVE,0,435,26,0,213,1,32.54,17.08
A-S08,13,40,A,0.931,P1,TERMINATED,1,19,16,1,323,1,36.13,19.98
A-S08,13,41,A,0.763,P1,ACTIVE,0,493,60,1,212,1,38.98,49.87
A-S08,13,42,B,0.65,P2,TERMINATED,1,1396,93,1,29,1,32.01,17
A-S08,13,43,B,0.243,P4,ACTIVE,0,259,46,1,45,0,21.21,39.74
A-S08,13,44,A,0.331,P3,ACTIVE,0,195,17,1,27,1,29.52,49.23
A-S08,13,45,A,0.637,P2,ACTIVE,0,241,42,1,460,1,26.63,46.11
A-S08,13,46,B,0.48,P3,ACTIVE,0,237,31,1,155,1,33.1,40.03
A-S08,13,47,B,0.932,P1,ACTIVE,0,204,3,1,151,1,0.82,49.82
A-S08,13,48,B,0.377,P3,ACTIVE,0,46,81,1,276,1,5.73,27.61
A-S08,13,49,C,0.634,P2,ACTIVE,0,178,24,1,192,1,1.06,0.83
A-S08,13,50,C,0.457,P3,ACTIVE,0,146,32,1,53,1,10.69,37.88
A-S08,13,51,C,0.263,P3,ACTIVE,0,403,32,1,255,1,35.35,35.78
A-S08,13,52,B,0.927,P1,ACTIVE,0,199,70,1,81,1,42.37,29.28
A-S08,13,53,C,0.522,P2,ACTIVE,0,6,228,1,229,0,0.03,28.9
A-S08,13,54,B,0.378,P3,ACTIVE,0,474,78,1,214,0,8.66,41.3
A-S08,13,55,A,0.662,P2,ACTIVE,0,185,24,1,323,1,41.07,17.73
A-S08,13,56,C,0.762,P1,ACTIVE,0,358,6,1,718,1,39.92,35
A-S08,13,57,C,0.429,P3,ACTIVE,0,99,61,1,46,1,12.92,47.04
A-S08,13,58,A,0.745,P2,ACTIVE,0,67,3,1,480,1,42.07,48.57
A-S08,13,59,B,0.728,P2,ACTIVE,0,6,29,1,17,1,7.11,37.13
A-S08,13,60,A,0.763,P1,ACTIVE,0,1043,20,0,44,1,48.65,20.46
A-S08,13,61,A,0.847,P1,ACTIVE,0,160,44,1,380,0,38.33,42.83
A-S08,13,62,B,0.904,P1,TERMINATED,1,164,82,1,144,1,25.43,48.06
A-S08,13,63,B,0.14,P4,ACTIVE,0,92,0,1,5,1,37.45,42.53
A-S08,13,64,B,0.752,P1,ACTIVE,0,109,47,1,49,1,19.65,34.81
A-S08,13,65,A,0.662,P2,TERMINATED,1,84,36,1,24,0,16.32,6.83
A-S08,13,66,B,0.78,P1,TERMINATED,1,209,95,1,191,1,29.91,5.4
A-S08,13,67,C,0.382,P3,TERMINATED,1,50,89,1,120,0,36.63,5.39
A-S08,13,68,B,0.468,P3,ACTIVE,0,260,89,1,194,0,31.96,16.62
A-S08,13,69,A,0.322,P3,ACTIVE,0,59,60,1,337,1,13.8,45.6
A-S08,13,70,B,0.599,P2,TERMINATED,1,61,95,1,37,1,47.64,3.88
A-S08,13,71,B,0.767,P1,ACTIVE,0,301,67,1,284,1,9.95,43.01
A-S08,13,72,B,0.159,P4,ACTIVE,0,58,35,0,99,1,42.12,41.1
A-S08,13,73,C,0.794,P1,ACTIVE,0,408,90,1,68,1,36.02,10.89
A-S08,13,74,A,0.442,P3,ACTIVE,0,46,118,1,41,1,30.33,30.52
A-S08,13,75,A,0.607,P2,ACTIVE,0,65,15,1,107,1,22.79,14.82
A-S08,13,76,C,0.743,P2,ACTIVE,0,117,27,1,20,1,36.7,11.05
A-S08,13,77,C,0.215,P4,ACTIVE,0,187,3,1,76,1,40.04,37.99
A-S08,13,78,B,0.203,P4,TERMINATED,1,38,51,1,63,1,32.82,31.71
A-S08,13,79,C,0.105,P4,TERMINATED,1,561,24,1,307,0,19.69,35.88
A-S08,13,80,B,0.202,P4,ACTIVE,0,733,18,1,28,1,35.5,19.78
A-S08,14,1,B,0.116,P4,ACTIVE,0,145,72,1,194,1,9.63,38.56
A-S08,14,2,A,0.841,P1,ACTIVE,0,222,155,1,104,1,12.95,44.48
A-S08,14,3,B,0.125,P4,ACTIVE,0,174,143,1,555,1,30.99,5.93
A-S08,14,4,C,0.54,P2,ACTIVE,0,846,99,1,128,1,41.72,13.09
A-S08,14,5,B,0.137,P4,ACTIVE,0,180,2,1,453,1,3.17,20.84
A-S08,14,6,C,0.685,P2,ACTIVE,0,31,34,1,286,1,30.23,23.81
A-S08,14,7,B,0.934,P1,TERMINATED,1,744,17,1,91,0,40.99,39
A-S08,14,8,A,0.441,P3,ACTIVE,0,107,132,1,167,1,0.1,20.98
A-S08,14,9,B,0.423,P3,ACTIVE,0,110,35,1,144,1,3.78,34.06
A-S08,14,10,A,0.531,P2,ACTIVE,0,791,122,0,319,1,30.62,47.45
A-S08,14,11,C,0.398,P3,ACTIVE,0,36,82,1,171,1,2.45,47.15
A-S08,14,12,B,0.879,P1,TERMINATED,1,52,36,1,102,0,16.56,19.98
A-S08,14,13,B,0.59,P2,ACTIVE,0,276,72,1,513,1,9.15,49.54
A-S08,14,14,A,0.77,P1,ACTIVE,0,760,95,1,92,1,31.78,40.38
A-S08,14,15,B,0.186,P4,ACTIVE,0,51,144,1,505,1,8.48,29.45
A-S08,14,16,A,0.499,P3,TERMINATED,1,56,40,1,127,0,45.43,25.34
A-S08,14,17,B,0.827,P1,TERMINATED,1,284,21,1,90,1,42.64,44.27
A-S08,14,18,B,0.846,P1,ACTIVE,0,43,98,1,119,1,28.93,44.4
A-S08,14,19,A,0.862,P1,TERMINATED,1,28,29,1,69,0,9.95,1.78
A-S08,14,20,A,0.6,P2,ACTIVE,0,21,136,1,211,1,33.19,34.68
A-S08,14,21,B,0.822,P1,ACTIVE,0,211,121,1,19,1,33.58,3.7
A-S08,14,22,A,0.508,P2,ACTIVE,0,630,101,1,94,1,46.92,45.09
A-S08,14,23,B,0.876,P1,ACTIVE,0,1394,60,1,238,1,0.53,6.24
A-S08,14,24,A,0.375,P3,ACTIVE,0,440,80,1,164,1,11.86,47.05
A-S08,14,25,B,0.932,P1,ACTIVE,0,373,49,0,99,1,22.25,36.12
A-S08,14,26,B,0.314,P3,ACTIVE,0,178,7,1,182,1,19.16,3.22
A-S08,14,27,A,0.771,P1,ACTIVE,0,186,43,1,351,1,9.24,38.63
A-S08,14,28,B,0.566,P2,TERMINATED,1,204,30,1,63,0,0.58,24.62
A-S08,14,29,A,0.423,P3,ACTIVE,0,414,52,1,25,1,44.64,30.11
A-S08,14,30,A,0.83,P1,TERMINATED,1,37,72,1,150,0,10.69,36.49
A-S08,14,31,A,0.216,P4,ACTIVE,0,290,28,1,167,1,27.61,32.41
A-S08,14,32,B,0.189,P4,TERMINATED,1,245,47,1,236,1,36.43,8.44
A-S08,14,33,C,0.621,P2,ACTIVE,0,99,31,1,157,1,22.32,35.31
A-S08,14,34,B,0.185,P4,TERMINATED,1,688,86,1,36,1,41.07,44.23
A-S08,14,35,A,0.489,P3,TERMINATED,1,305,89,1,55,0,5.88,29.44
A-S08,14,36,A,0.907,P1,TERMINATED,1,630,110,1,418,1,42.06,13.84
A-S08,14,37,B,0.799,P1,TERMINATED,1,337,71,1,207,0,32.4,48.42
A-S08,14,38,B,0.819,P1,TERMINATED,1,260,10,1,146,1,33.8,27.63
A-S08,14,39,A,0.235,P4,ACTIVE,0,241,48,1,134,1,45.79,18.4
A-S08,14,40,B,0.559,P2,TERMINATED,1,422,69,1,175,1,4.29,29.06
A-S08,14,41,A,0.924,P1,TERMINATED,1,679,28,1,1,0,48.78,20.46
A-S08,14,42,C,0.946,P1,TERMINATED,1,318,30,1,120,0,34.98,43.36
A-S08,14,43,C,0.232,P4,TERMINATED,1,36,163,1,159,0,24.41,8.23
A-S08,14,44,C,0.436,P3,ACTIVE,0,662,13,0,29,1,2.95,21.69
A-S08,14,45,C,0.143,P4,TERMINATED,1,407,58,1,55,1,2.25,27.35
A-S08,14,46,C,0.444,P3,ACTIVE,0,634,60,1,161,0,24.98,43.55
A-S08,14,47,B,0.609,P2,ACTIVE,0,59,29,1,81,1,16.97,47.26
A-S08,14,48,B,0.382,P3,ACTIVE,0,31,25,1,201,1,31.27,8.48
A-S08,14,49,A,0.292,P3,ACTIVE,0,116,110,1,286,1,4.96,32.83
A-S08,14,50,B,0.265,P3,ACTIVE,0,238,18,1,364,1,36.66,31.89
A-S08,14,51,B,0.937,P1,ACTIVE,0,214,76,1,186,1,4.77,28.81
A-S08,14,52,A,0.278,P3,ACTIVE,0,123,103,1,214,1,6.1,38.75
A-S08,14,53,A,0.35,P3,TERMINATED,1,115,45,0,122,1,35.48,18.04
A-S08,14,54,A,0.878,P1,TERMINATED,1,86,1,1,214,1,40.11,34.25
A-S08,14,55,B,0.312,P3,ACTIVE,0,85,62,1,31,0,44.52,2.86
A-S08,14,56,B,0.92,P1,ACTIVE,0,1182,43,1,194,1,16.91,14.77
A-S08,14,57,C,0.406,P3,ACTIVE,0,16,22,1,134,1,41.48,31
A-S08,14,58,C,0.862,P1,TERMINATED,1,258,36,1,76,1,19.02,17.56
A-S08,14,59,B,0.373,P3,ACTIVE,0,8,47,1,299,1,16.18,38.09
A-S08,14,60,B,0.436,P3,ACTIVE,0,488,88,1,175,1,10.98,46.56
A-S08,14,61,C,0.241,P4,ACTIVE,0,640,47,0,207,1,19.55,11.67
A-S08,14,62,A,0.382,P3,ACTIVE,0,76,56,1,15,1,9.45,13.81
A-S08,14,63,B,0.78,P1,ACTIVE,0,6,34,1,293,0,25.86,10.28
A-S08,14,64,A,0.544,P2,ACTIVE,0,99,19,1,28,1,21.82,41.91
A-S08,14,65,A,0.448,P3,ACTIVE,0,187,42,1,58,1,48.59,11.38
A-S08,14,66,A,0.858,P1,ACTIVE,0,20,48,0,23,1,41.63,2.02
A-S08,14,67,C,0.527,P2,ACTIVE,0,332,103,1,209,1,32.82,43.24
A-S08,14,68,B,0.652,P2,ACTIVE,0,672,92,1,235,1,38.15,4.64
A-S08,14,69,B,0.68,P2,TERMINATED,1,530,4,1,62,0,5.03,1.19
A-S08,14,70,A,0.433,P3,TERMINATED,1,53,85,1,102,0,21,7.18
A-S08,14,71,B,0.645,P2,ACTIVE,0,116,189,1,249,0,33.15,11.17
A-S08,14,72,B,0.841,P1,TERMINATED,1,183,46,1,116,0,5.1,46.82
A-S08,14,73,B,0.208,P4,ACTIVE,0,9,37,1,58,1,8.93,20.42
A-S08,14,74,A,0.893,P1,ACTIVE,0,109,11,1,123,1,34.83,40.64
A-S08,14,75,A,0.313,P3,ACTIVE,0,17,20,1,438,0,42.64,27.96
A-S08,14,76,C,0.308,P3,ACTIVE,0,609,47,0,64,1,19.55,33.05
A-S08,14,77,C,0.374,P3,ACTIVE,0,281,152,1,157,1,2.74,8.23
A-S08,14,78,A,0.558,P2,TERMINATED,1,505,202,1,81,0,36.78,13.93
A-S08,14,79,A,0.902,P1,TERMINATED,1,102,11,1,62,0,44.27,39.85
A-S08,14,80,B,0.879,P1,TERMINATED,1,534,25,1,87,1,1.44,47.44
A-S08,15,1,A,0.419,P3,ACTIVE,0,654,3,1,183,1,22.12,37.73
A-S08,15,2,A,0.623,P2,ACTIVE,0,354,168,1,39,1,32.89,17.52
A-S08,15,3,C,0.415,P3,TERMINATED,1,1,63,1,844,0,22.43,13.01
A-S08,15,4,A,0.577,P2,TERMINATED,1,106,22,1,71,1,11.99,39.13
A-S08,15,5,A,0.47,P3,ACTIVE,0,90,11,1,220,0,18.51,44.47
A-S08,15,6,A,0.439,P3,ACTIVE,0,131,108,1,255,1,41.19,30.07
A-S08,15,7,B,0.443,P3,ACTIVE,0,143,45,1,163,1,1.5,15.18
A-S08,15,8,A,0.872,P1,ACTIVE,0,871,26,1,20,1,48.94,10.86
A-S08,15,9,B,0.749,P2,TERMINATED,1,702,96,1,5,1,36.38,15.08
A-S08,15,10,A,0.889,P1,ACTIVE,0,323,26,1,598,1,14.58,21.98
A-S08,15,11,C,0.799,P1,ACTIVE,0,108,18,1,226,1,21.87,27.14
A-S08,15,12,A,0.791,P1,ACTIVE,0,124,73,0,125,1,8.5,28.21
A-S08,15,13,B,0.719,P2,ACTIVE,0,177,19,1,92,1,46,39.3
A-S08,15,14,B,0.445,P3,ACTIVE,0,412,42,1,235,1,7.07,4.44
A-S08,15,15,B,0.371,P3,ACTIVE,0,24,22,1,49,1,1.83,6.88
A-S08,15,16,B,0.537,P2,ACTIVE,0,1123,101,1,318,1,19.74,7.68
A-S08,15,17,B,0.745,P2,ACTIVE,0,84,73,0,68,1,13.04,39.91
A-S08,15,18,A,0.119,P4,TERMINATED,1,205,16,1,127,0,26.35,8.66
A-S08,15,19,A,0.174,P4,ACTIVE,0,29,78,1,119,0,39.38,41.14
A-S08,15,20,A,0.532,P2,ACTIVE,0,887,71,1,97,1,24.08,38.38
A-S08,15,21,B,0.81,P1,TERMINATED,1,68,42,1,321,1,46.17,3.52
A-S08,15,22,A,0.806,P1,ACTIVE,0,549,7,1,221,1,10.35,25.05
A-S08,15,23,A,0.197,P4,ACTIVE,0,224,79,1,332,1,0.04,7.19
A-S08,15,24,C,0.908,P1,TERMINATED,1,58,74,0,326,0,20.96,10.73
A-S08,15,25,A,0.776,P1,ACTIVE,0,374,71,0,258,1,24.52,47.32
A-S08,15,26,C,0.151,P4,ACTIVE,0,11,59,1,216,1,48.78,13.05
A-S08,15,27,C,0.628,P2,TERMINATED,1,215,25,1,358,1,25.89,32.12
A-S08,15,28,B,0.923,P1,ACTIVE,0,251,27,1,415,1,2.17,27.97
A-S08,15,29,A,0.231,P4,ACTIVE,0,10,69,1,209,1,22.78,3.84
A-S08,15,30,C,0.137,P4,ACTIVE,0,75,31,1,281,1,47.15,47.96
A-S08,15,31,C,0.543,P2,TERMINATED,1,143,50,1,67,1,9.02,25.24
A-S08,15,32,A,0.322,P3,ACTIVE,0,479,55,1,148,1,45.34,8.22
A-S08,15,33,A,0.304,P3,ACTIVE,0,51,32,1,242,1,23.97,45.55
A-S08,15,34,C,0.593,P2,TERMINATED,1,273,4,1,383,0,10.34,44.7
A-S08,15,35,C,0.543,P2,ACTIVE,0,149,83,1,89,1,16.97,9.11
A-S08,15,36,B,0.76,P1,ACTIVE,0,798,36,1,79,1,46.48,30.59
A-S08,15,37,B,0.185,P4,ACTIVE,0,34,73,1,79,1,36.96,32.79
A-S08,15,38,A,0.342,P3,ACTIVE,0,28,107,1,82,1,34.09,13.19
A-S08,15,39,B,0.591,P2,ACTIVE,0,154,19,0,22,1,41.04,0.25
A-S08,15,40,B,0.309,P3,ACTIVE,0,203,17,1,206,1,10.73,25.43
A-S08,15,41,B,0.457,P3,ACTIVE,0,66,21,1,120,0,24.53,31.31
A-S08,15,42,B,0.109,P4,ACTIVE,0,193,14,1,58,1,20.9,6.68
A-S08,15,43,A,0.452,P3,TERMINATED,1,664,139,0,102,1,22.11,29.53
A-S08,15,44,C,0.514,P2,ACTIVE,0,113,5,1,177,1,4.44,9.39
A-S08,15,45,B,0.417,P3,ACTIVE,0,10,82,1,107,1,20.48,39.3
A-S08,15,46,A,0.565,P2,ACTIVE,0,62,169,1,14,1,34.44,39.36
A-S08,15,47,A,0.394,P3,ACTIVE,0,135,135,1,58,1,30.14,37.76
A-S08,15,48,B,0.707,P2,ACTIVE,0,213,15,1,227,1,27.8,9.69
A-S08,15,49,A,0.17,P4,ACTIVE,0,350,76,1,96,0,8.58,38.01
A-S08,15,50,B,0.75,P1,ACTIVE,0,247,9,1,275,1,20.49,25.62
A-S08,15,51,B,0.787,P1,TERMINATED,1,999,61,1,138,1,25.09,42.38
A-S08,15,52,A,0.871,P1,TERMINATED,1,761,55,1,71,0,42.29,3.81
A-S08,15,53,B,0.469,P3,ACTIVE,0,104,13,0,279,1,11.6,46.95
A-S08,15,54,A,0.542,P2,TERMINATED,1,470,17,1,375,0,15.56,34.3
A-S08,15,55,A,0.42,P3,ACTIVE,0,212,11,1,145,0,28.32,5.64
A-S08,15,56,A,0.881,P1,ACTIVE,0,427,8,1,19,1,33.32,12.65
A-S08,15,57,A,0.215,P4,TERMINATED,1,253,139,1,360,1,36.9,31.29
A-S08,15,58,B,0.346,P3,ACTIVE,0,88,22,1,163,1,1.73,24.15
A-S08,15,59,B,0.228,P4,ACTIVE,0,312,8,1,190,1,12.03,45.56
A-S08,15,60,B,0.827,P1,TERMINATED,1,442,104,1,36,1,8.4,43.9
A-S08,15,61,B,0.849,P1,ACTIVE,0,434,18,1,56,1,43.72,20.54
A-S08,15,62,A,0.561,P2,ACTIVE,0,664,36,1,107,0,8.92,11.57
A-S08,15,63,B,0.86,P1,TERMINATED,1,329,45,0,75,1,17.9,18.39
A-S08,15,64,A,0.75,P2,ACTIVE,0,416,265,1,261,0,20.7,16.45
A-S08,15,65,A,0.181,P4,ACTIVE,0,219,64,1,66,1,10.73,24.72
A-S08,15,66,B,0.144,P4,ACTIVE,0,340,38,1,310,1,46.43,26.56
A-S08,15,67,C,0.207,P4,ACTIVE,0,240,25,1,255,1,45.96,23.52
A-S08,15,68,A,0.357,P3,ACTIVE,0,359,103,0,93,1,10.19,44.16
A-S08,15,69,A,0.273,P3,TERMINATED,1,73,124,1,44,0,42.99,11.94
A-S08,15,70,A,0.82,P1,ACTIVE,0,317,39,1,363,0,6.9,24.17
A-S08,15,71,A,0.518,P2,ACTIVE,0,306,157,0,247,0,34.02,35.06
A-S08,15,72,A,0.251,P3,ACTIVE,0,318,8,0,333,1,22.01,6.38
A-S08,15,73,B,0.493,P3,TERMINATED,1,102,26,1,171,1,2.16,24.72
A-S08,15,74,A,0.663,P2,TERMINATED,1,337,52,1,341,1,25.32,43.67
A-S08,15,75,A,0.673,P2,ACTIVE,0,411,16,1,339,1,8.22,28.45
A-S08,15,76,A,0.379,P3,ACTIVE,0,135,27,0,582,1,14.06,45.64
A-S08,15,77,C,0.193,P4,TERMINATED,1,39,52,1,256,0,7.64,27.08
A-S08,15,78,C,0.177,P4,ACTIVE,0,187,44,1,141,1,21.46,4.37
A-S08,15,79,B,0.448,P3,ACTIVE,0,736,18,1,275,1,4.76,18.78
A-S08,15,80,A,0.633,P2,ACTIVE,0,366,26,1,134,0,48.29,13.32
A-S08,16,1,A,0.688,P2,TERMINATED,1,114,107,1,63,1,16.68,45.05
A-S08,16,2,C,0.907,P1,ACTIVE,0,463,7,1,279,1,49.18,5.69
A-S08,16,3,A,0.434,P3,ACTIVE,0,65,76,1,160,1,8.06,39.09
A-S08,16,4,A,0.714,P2,TERMINATED,1,26,5,1,294,0,29.73,34.05
A-S08,16,5,B,0.645,P2,ACTIVE,0,71,81,1,104,1,1.53,47.78
A-S08,16,6,B,0.346,P3,ACTIVE,0,209,43,1,313,1,46.67,6.33
A-S08,16,7,B,0.896,P1,TERMINATED,1,111,47,1,304,0,48.32,32.89
A-S08,16,8,C,0.711,P2,ACTIVE,0,437,23,1,332,1,20.26,45.97
A-S08,16,9,A,0.316,P3,ACTIVE,0,515,19,1,8,1,0.61,33.78
A-S08,16,10,A,0.282,P3,ACTIVE,0,82,17,1,36,0,49.45,16.33
A-S08,16,11,A,0.373,P3,ACTIVE,0,175,158,1,577,0,12.46,13.94
A-S08,16,12,B,0.447,P3,ACTIVE,0,341,17,1,42,1,42.59,46.37
A-S08,16,13,C,0.887,P1,ACTIVE,0,758,46,1,119,0,0.66,10.76
A-S08,16,14,A,0.685,P2,TERMINATED,1,166,20,1,210,1,31.45,41.2
A-S08,16,15,A,0.652,P2,ACTIVE,0,68,6,0,59,1,8.66,20.57
A-S08,16,16,B,0.8,P1,TERMINATED,1,146,39,1,296,1,20.88,15.86
A-S08,16,17,A,0.725,P2,TERMINATED,1,20,93,0,27,1,24.65,27.16
A-S08,16,18,B,0.6,P2,ACTIVE,0,184,67,1,89,1,37.65,14.82
A-S08,16,19,B,0.126,P4,ACTIVE,0,169,63,1,157,1,44.46,15.04
A-S08,16,20,C,0.7,P2,ACTIVE,0,603,61,1,156,1,18.51,30.97
A-S08,16,21,B,0.559,P2,ACTIVE,0,483,48,1,200,1,36.36,5.81
A-S08,16,22,B,0.352,P3,TERMINATED,1,354,181,1,55,0,13.63,47.99
A-S08,16,23,C,0.552,P2,ACTIVE,0,133,74,1,94,1,20.23,2.59
A-S08,16,24,B,0.417,P3,ACTIVE,0,179,48,1,133,1,19.06,38.74
A-S08,16,25,C,0.368,P3,ACTIVE,0,255,80,1,333,0,45.63,35.61
A-S08,16,26,A,0.317,P3,ACTIVE,0,201,35,1,143,1,23.68,33.36
A-S08,16,27,B,0.176,P4,ACTIVE,0,207,23,1,341,1,30.27,40.61
A-S08,16,28,C,0.546,P2,TERMINATED,1,13,43,1,100,1,47.19,45.25
A-S08,16,29,B,0.845,P1,TERMINATED,1,304,43,1,5,1,49.49,23.5
A-S08,16,30,B,0.484,P3,ACTIVE,0,255,125,1,25,1,20,5.62
A-S08,16,31,A,0.734,P2,ACTIVE,0,92,27,1,137,1,4.19,25.23
A-S08,16,32,A,0.583,P2,TERMINATED,1,613,169,1,43,1,6.69,17.73
A-S08,16,33,A,0.286,P3,ACTIVE,0,108,40,1,134,1,5.21,23.28
A-S08,16,34,A,0.507,P2,ACTIVE,0,507,45,1,195,1,19.45,26.37
A-S08,16,35,A,0.763,P1,ACTIVE,0,135,17,1,241,1,37.74,32.59
A-S08,16,36,B,0.218,P4,ACTIVE,0,69,109,1,151,1,22.75,29.92
A-S08,16,37,A,0.633,P2,ACTIVE,0,554,34,1,175,1,45.82,28.22
A-S08,16,38,A,0.686,P2,ACTIVE,0,285,23,1,363,1,19.66,21.54
A-S08,16,39,C,0.568,P2,ACTIVE,0,265,12,0,213,1,9.77,24.9
A-S08,16,40,A,0.565,P2,ACTIVE,0,334,77,1,87,1,3.12,27.35
A-S08,16,41,A,0.16,P4,ACTIVE,0,234,60,1,295,1,45.8,13.98
A-S08,16,42,A,0.589,P2,ACTIVE,0,728,195,1,273,1,46.74,42.29
A-S08,16,43,A,0.633,P2,ACTIVE,0,670,100,1,18,0,40.5,26.27
A-S08,16,44,C,0.287,P3,ACTIVE,0,356,73,1,554,0,1.65,32.28
A-S08,16,45,C,0.27,P3,ACTIVE,0,626,131,1,354,1,21.54,26.08
A-S08,16,46,C,0.597,P2,ACTIVE,0,156,17,1,70,1,19.05,34.74
A-S08,16,47,B,0.351,P3,ACTIVE,0,115,94,1,71,1,16.87,33.42
A-S08,16,48,B,0.709,P2,ACTIVE,0,329,140,1,240,1,14.96,29.46
A-S08,16,49,A,0.909,P1,ACTIVE,0,27,75,1,303,0,21.61,9.74
A-S08,16,50,B,0.101,P4,ACTIVE,0,752,15,1,276,1,9.6,42.34
A-S08,16,51,A,0.19,P4,ACTIVE,0,276,65,1,178,1,34.04,7.02
A-S08,16,52,A,0.351,P3,ACTIVE,0,254,136,1,163,1,23.52,32.74
A-S08,16,53,A,0.383,P3,ACTIVE,0,144,5,1,376,1,10.52,6.76
A-S08,16,54,A,0.888,P1,ACTIVE,0,7,83,1,113,0,49.69,24.81
A-S08,16,55,A,0.469,P3,ACTIVE,0,65,68,1,118,1,41.18,47.19
A-S08,16,56,B,0.908,P1,ACTIVE,0,82,18,0,162,1,33.15,10.63
A-S08,16,57,A,0.239,P4,ACTIVE,0,84,45,1,181,1,38.2,20.04
A-S08,16,58,B,0.449,P3,ACTIVE,0,236,68,1,86,1,12.46,19.87
A-S08,16,59,B,0.55,P2,TERMINATED,1,84,101,1,312,0,21.75,17.61
A-S08,16,60,C,0.105,P4,TERMINATED,1,144,27,0,42,1,40.06,17.62
A-S08,16,61,C,0.207,P4,ACTIVE,0,132,88,1,188,1,14.74,47.1
A-S08,16,62,C,0.196,P4,ACTIVE,0,252,13,0,37,1,25.36,36.96
A-S08,16,63,B,0.528,P2,ACTIVE,0,448,91,1,159,1,26.85,22.84
A-S08,16,64,A,0.861,P1,ACTIVE,0,198,12,1,29,1,22.34,12.75
A-S08,16,65,C,0.363,P3,ACTIVE,0,522,169,1,174,1,10.16,24.45
A-S08,16,66,A,0.525,P2,ACTIVE,0,1606,75,1,41,1,20.71,2.34
A-S08,16,67,A,0.855,P1,ACTIVE,0,10,20,1,105,1,2.71,32.65
A-S08,16,68,A,0.265,P3,TERMINATED,1,899,94,1,80,1,20.13,26.35
A-S08,16,69,A,0.72,P2,ACTIVE,0,446,133,1,72,1,17.94,39.59
A-S08,16,70,A,0.419,P3,TERMINATED,1,509,81,0,485,1,6.73,8.41
A-S08,16,71,A,0.422,P3,ACTIVE,0,17,86,1,264,1,7.28,47
A-S08,16,72,C,0.251,P3,ACTIVE,0,474,52,1,215,0,28.87,22.7
A-S08,16,73,C,0.159,P4,ACTIVE,0,161,77,1,159,1,39.73,4.16
A-S08,16,74,B,0.946,P1,ACTIVE,0,332,4,1,51,1,31.43,9.77
A-S08,16,75,A,0.242,P4,TERMINATED,1,703,200,1,47,1,29.45,18.8
A-S08,16,76,A,0.681,P2,TERMINATED,1,18,74,1,27,1,15.98,38.19
A-S08,16,77,A,0.302,P3,ACTIVE,0,214,85,1,225,1,44.85,34.66
A-S08,16,78,A,0.834,P1,ACTIVE,0,1500,11,1,514,1,46.71,7.09
A-S08,16,79,A,0.181,P4,TERMINATED,1,175,163,1,182,1,27.05,24.21
